FPR,TPR
0.18357487922705315,0.6844919786096256
0.18454106280193236,0.6844919786096256
0.18454106280193236,0.6871657754010695
0.18647342995169083,0.6871657754010695
0.18647342995169083,0.6978609625668449
0.18743961352657004,0.6978609625668449
0.18743961352657004,0.7058823529411765
0.18937198067632852,0.7058823529411765
0.19227053140096617,0.7058823529411765
0.19227053140096617,0.7085561497326203
0.1932367149758454,0.7085561497326203
0.1932367149758454,0.7192513368983957
0.1961352657004831,0.7192513368983957
0.1961352657004831,0.7272727272727273
0.19710144927536233,0.7272727272727273
0.19710144927536233,0.7299465240641712
0.2,0.7299465240641712
0.2,0.732620320855615
0.20483091787439614,0.732620320855615
0.20483091787439614,0.7352941176470589
0.20966183574879227,0.7352941176470589
0.20966183574879227,0.7379679144385026
0.21256038647342995,0.7379679144385026
0.21256038647342995,0.7406417112299465
0.21642512077294687,0.7406417112299465
0.21642512077294687,0.7433155080213903
0.21739130434782608,0.7433155080213903
0.21739130434782608,0.7486631016042781
0.21835748792270532,0.7486631016042781
0.21835748792270532,0.7513368983957219
0.22415458937198068,0.7513368983957219
0.22415458937198068,0.7540106951871658
0.22608695652173913,0.7540106951871658
0.22705314009661837,0.7593582887700535
0.22801932367149758,0.7593582887700535
0.23091787439613526,0.7620320855614974
0.23671497584541062,0.7620320855614974
0.23671497584541062,0.7647058823529411
0.2396135265700483,0.7647058823529411
0.2396135265700483,0.767379679144385
0.24057971014492754,0.767379679144385
0.24057971014492754,0.7700534759358288
0.24734299516908212,0.7700534759358288
0.24734299516908212,0.7754010695187166
0.25120772946859904,0.7754010695187166
0.25120772946859904,0.7780748663101604
0.25217391304347825,0.7780748663101604
0.25217391304347825,0.7807486631016043
0.2560386473429952,0.7807486631016043
0.2560386473429952,0.7834224598930482
0.2570048309178744,0.7834224598930482
0.2570048309178744,0.786096256684492
0.2589371980676328,0.786096256684492
0.2589371980676328,0.7887700534759359
0.2618357487922705,0.7887700534759359
0.2618357487922705,0.7914438502673797
0.26859903381642514,0.7914438502673797
0.26859903381642514,0.7941176470588235
0.27053140096618356,0.7941176470588235
0.27053140096618356,0.7967914438502673
0.27246376811594203,0.7967914438502673
0.27246376811594203,0.7994652406417112
0.2753623188405797,0.7994652406417112
0.2772946859903382,0.7994652406417112
0.2782608695652174,0.7994652406417112
0.2782608695652174,0.8074866310160428
0.28019323671497587,0.8074866310160428
0.28019323671497587,0.8128342245989305
0.2811594202898551,0.8128342245989305
0.2811594202898551,0.8155080213903744
0.28599033816425123,0.8155080213903744
0.28599033816425123,0.8181818181818182
0.29082125603864734,0.8181818181818182
0.29082125603864734,0.820855614973262
0.2995169082125604,0.820855614973262
0.2995169082125604,0.8235294117647058
0.30628019323671496,0.8235294117647058
0.30628019323671496,0.8315508021390374
0.30917874396135264,0.8315508021390374
0.30917874396135264,0.8342245989304813
0.3140096618357488,0.8342245989304813
0.3140096618357488,0.8368983957219251
0.31980676328502416,0.8368983957219251
0.31980676328502416,0.839572192513369
0.32463768115942027,0.839572192513369
0.32463768115942027,0.8422459893048129
0.33816425120772947,0.8422459893048129
0.33816425120772947,0.8449197860962567
0.34009661835748795,0.8449197860962567
0.34009661835748795,0.8475935828877005
0.34202898550724636,0.8475935828877005
0.34202898550724636,0.8502673796791443
0.34879227053140094,0.8502673796791443
0.34879227053140094,0.8529411764705882
0.3497584541062802,0.8529411764705882
0.3497584541062802,0.8556149732620321
0.3545893719806763,0.8556149732620321
0.3545893719806763,0.8582887700534759
0.36038647342995167,0.8582887700534759
0.36038647342995167,0.8609625668449198
0.36135265700483093,0.8609625668449198
0.36135265700483093,0.8663101604278075
0.36231884057971014,0.8663101604278075
0.36231884057971014,0.8689839572192514
0.36328502415458935,0.8689839572192514
0.36328502415458935,0.8743315508021391
0.3671497584541063,0.8743315508021391
0.3671497584541063,0.8770053475935828
0.37294685990338167,0.8770053475935828
0.37294685990338167,0.8796791443850267
0.3748792270531401,0.8796791443850267
0.3748792270531401,0.8823529411764706
0.37681159420289856,0.8823529411764706
0.37681159420289856,0.8850267379679144
0.37874396135265703,0.8850267379679144
0.37874396135265703,0.8903743315508021
0.3932367149758454,0.8903743315508021
0.3932367149758454,0.8983957219251337
0.40193236714975844,0.8983957219251337
0.40193236714975844,0.9010695187165776
0.4038647342995169,0.9010695187165776
0.4038647342995169,0.9037433155080213
0.4048309178743961,0.9037433155080213
0.4067632850241546,0.9037433155080213
0.4106280193236715,0.9037433155080213
0.4106280193236715,0.9064171122994652
0.41352657004830917,0.9064171122994652
0.41352657004830917,0.9090909090909091
0.41932367149758454,0.9090909090909091
0.41932367149758454,0.9117647058823529
0.4222222222222222,0.9117647058823529
0.4222222222222222,0.9197860962566845
0.43671497584541064,0.9197860962566845
0.43671497584541064,0.9251336898395722
0.4454106280193237,0.9251336898395722
0.4454106280193237,0.9278074866310161
0.45120772946859905,0.9278074866310161
0.45120772946859905,0.93048128342246
0.45217391304347826,0.93048128342246
0.45217391304347826,0.9358288770053476
0.4628019323671498,0.9358288770053476
0.4628019323671498,0.9385026737967914
0.4676328502415459,0.9385026737967914
0.4676328502415459,0.9411764705882353
0.4927536231884058,0.9411764705882353
0.4927536231884058,0.9438502673796791
0.5101449275362319,0.9438502673796791
0.5101449275362319,0.946524064171123
0.523671497584541,0.946524064171123
0.523671497584541,0.9491978609625669
0.5294685990338164,0.9491978609625669
0.5294685990338164,0.9518716577540107
0.5304347826086957,0.9518716577540107
0.5304347826086957,0.9545454545454546
0.5323671497584541,0.9545454545454546
0.5323671497584541,0.9679144385026738
0.6,0.9679144385026738
0.6,0.9732620320855615
0.6048309178743961,0.9732620320855615
0.6048309178743961,0.9759358288770054
0.629951690821256,0.9759358288770054
0.629951690821256,0.9786096256684492
0.6396135265700483,0.9786096256684492
0.6396135265700483,0.9812834224598931
0.6811594202898551,0.9812834224598931
0.6811594202898551,0.983957219251337
0.6879227053140097,0.983957219251337
0.6879227053140097,0.9866310160427807
0.6975845410628019,0.9866310160427807
0.6975845410628019,0.9893048128342246
0.7111111111111111,0.9893048128342246
0.7111111111111111,0.9946524064171123
0.8724637681159421,0.9946524064171123
0.8724637681159421,0.9973262032085561
0.9429951690821256,0.9973262032085561
0.9429951690821256,1.0
1.0,1.0
